source_path,label,sample_index,f00,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\bottom_left_non_text.mp4,bottom_left_non_text,27,0.09793663024902344,0.02380692958831787,0.10364842414855957,-0.011179298162460327,-0.006244033575057983,0.04909926652908325,0.02430349588394165,-0.008257180452346802,-0.015053272247314453,-0.011866697110235691,0.03670138120651245,-0.011655226349830627,0.0247957706451416,0.006796091794967651,-0.008711665868759155,-0.004935264587402344,0.10925527662038803,0.011655226349830627,0.0385076068341732
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\bottom_right_non_text.mp4,bottom_right_non_text,0,-0.07616710662841797,0.1500227451324463,-0.14175033569335938,-0.014234334230422974,-0.006687834858894348,-0.010524004697799683,-0.028877317905426025,-0.010306954383850098,0.00966423749923706,-0.004217866808176041,-0.019700661301612854,-0.00032135844230651855,0.018353313207626343,-0.019971191883087158,-0.010461084544658661,-0.0075464993715286255,0.11892589926719666,0.00032135844230651855,0.019703282043337822
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\bottom_right_non_text.mp4,bottom_right_non_text,1,-0.05448734760284424,0.16884732246398926,-0.14075899124145508,-0.018240973353385925,-0.004497051239013672,-0.01253288984298706,-0.014050185680389404,-0.014524370431900024,-0.005795300006866455,-0.0025428496301174164,-0.013291537761688232,-0.01015983521938324,0.0015172958374023438,-0.00872907042503357,-0.011369012296199799,-0.013743922114372253,0.11182282865047455,0.01015983521938324,0.01672982983291149
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\bottom_right_non_text.mp4,bottom_right_non_text,2,-0.054278552532196045,0.1817777156829834,-0.1506066620349884,-0.01760999858379364,-0.006542325019836426,2.8908252716064453e-06,-0.017787277698516846,-0.025563478469848633,-0.011862188577651978,-0.011405588127672672,-0.00889219343662262,-0.018712833523750305,0.017790168523788452,-0.013701289892196655,-0.012076161801815033,-0.011067673563957214,0.11431685835123062,0.018712833523750305,0.02071813866496086
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\bottom_right_non_text.mp4,bottom_right_non_text,3,-0.05938524007797241,0.17648351192474365,-0.15366169810295105,-0.022176146507263184,-0.00791884958744049,-0.013609588146209717,-0.018165767192840576,-0.023531049489974976,-0.009901702404022217,0.0033837128430604935,-0.015887677669525146,-0.016716375946998596,0.004556179046630859,-0.013629347085952759,-0.015047498047351837,-0.014257296919822693,0.123450867831707,0.016716375946998596,0.02306199260056019
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\bottom_right_non_text.mp4,bottom_right_non_text,4,-0.05317264795303345,0.181463360786438,-0.1555863618850708,-0.026018604636192322,-0.008935511112213135,-0.013987213373184204,-0.013971805572509766,-0.03244176506996155,-0.015015184879302979,-0.012616739608347416,-0.013979509472846985,-0.023728474974632263,-1.5407800674438477e-05,-0.01742658019065857,-0.01747705787420273,-0.017083093523979187,0.12288996577262878,0.023728474974632263,0.027540283277630806
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\bottom_right_non_text.mp4,bottom_right_non_text,5,-0.050944387912750244,0.18080425262451172,-0.1522887647151947,-0.01752886176109314,-0.007386237382888794,-0.04056751728057861,-0.029027283191680908,-0.021527767181396484,-0.012777835130691528,-0.003780648112297058,-0.03479740023612976,-0.017152801156044006,-0.011540234088897705,-0.008749932050704956,-0.012457549571990967,-0.010142624378204346,0.1413995325565338,0.017152801156044006,0.03879532963037491
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\bottom_right_non_text.mp4,bottom_right_non_text,6,-0.049294888973236084,0.17364835739135742,-0.15107467770576477,-0.01684749126434326,-0.0047104209661483765,0.006106317043304443,0.0016434788703918457,-0.010778695344924927,-0.0015187263488769531,-0.009840035811066628,0.0038748979568481445,-0.00614871084690094,0.004462838172912598,-0.009259968996047974,-0.010778956115245819,-0.012137070298194885,0.10962717235088348,0.00614871084690094,0.0072678388096392155
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\bottom_right_non_text.mp4,bottom_right_non_text,7,-0.05272936820983887,0.16161417961120605,-0.14336097240447998,-0.022767648100852966,-0.009475916624069214,0.015547633171081543,0.013299047946929932,-0.046034783124923706,-0.02824041247367859,0.012728352099657059,0.014423340559005737,-0.03713759779930115,0.0022485852241516113,-0.017794370651245117,-0.01612178236246109,-0.013291731476783752,0.11477602273225784,0.03713759779930115,0.039840105921030045
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\bottom_right_non_text.mp4,bottom_right_non_text,8,-0.04714953899383545,0.17780590057373047,-0.149286150932312,-0.025033220648765564,-0.009996756911277771,0.0041769444942474365,0.0001558065414428711,-0.03568747639656067,-0.021913379430770874,-0.009446765296161175,0.002166375517845154,-0.02880042791366577,0.004021137952804565,-0.013774096965789795,-0.017514988780021667,-0.015036463737487793,0.1066666841506958,0.02880042791366577,0.02888179011642933
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\bottom_right_non_text.mp4,bottom_right_non_text,9,-0.05541747808456421,0.1812375783920288,-0.16111287474632263,-0.020736828446388245,-0.003523990511894226,-0.01761305332183838,-0.012289464473724365,-0.017082691192626953,-0.00690615177154541,-0.0033499151468276978,-0.014951258897781372,-0.011994421482086182,-0.005323588848114014,-0.010176539421081543,-0.012130409479141235,-0.01721283793449402,0.12773026525974274,0.011994421482086182,0.01916784606873989
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\bottom_right_non_text.mp4,bottom_right_non_text,10,-0.12628769874572754,0.08913522958755493,-0.1462622582912445,-0.12360630184412003,-0.1331089735031128,0.006869882345199585,-0.037906140089035034,-0.14682891964912415,-0.09766405820846558,0.004490246996283531,-0.015518128871917725,-0.12224648892879486,0.04477602243423462,-0.04916486144065857,-0.1283576339483261,0.009502671658992767,0.11790171265602112,0.12224648892879486,0.12322749942541122
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\bottom_right_non_text.mp4,bottom_right_non_text,11,-0.05595618486404419,0.17468559741973877,-0.15262919664382935,-0.022192329168319702,-0.014576569199562073,0.020793825387954712,0.000561058521270752,-0.02787843346595764,-0.011604100465774536,-0.011964337900280952,0.010677441954612732,-0.01974126696586609,0.02023276686668396,-0.016274333000183105,-0.018384449183940887,-0.007615759968757629,0.1175178810954094,0.01974126696586609,0.022443827241659164
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\bottom_right_non_text.mp4,bottom_right_non_text,12,-0.05831038951873779,0.16776394844055176,-0.1495855152606964,-0.038126930594444275,-0.02813468873500824,0.003506690263748169,0.00118333101272583,-0.05471909046173096,-0.03891652822494507,-0.009328536689281464,0.0023450106382369995,-0.04681780934333801,0.002323359251022339,-0.01580256223678589,-0.03313080966472626,-0.009992241859436035,0.10705487430095673,0.04681780934333801,0.04687650129199028
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\bottom_right_non_text.mp4,bottom_right_non_text,13,-0.05985480546951294,0.17312979698181152,-0.15006974339485168,-0.049111172556877136,-0.061218954622745514,0.011252790689468384,-0.007506966590881348,-0.049359798431396484,-0.04309326410293579,0.006801269948482513,0.001872912049293518,-0.04622653126716614,0.01875975728034973,-0.006266534328460693,-0.055165063589811325,0.012107782065868378,0.1069217324256897,0.04622653126716614,0.04626445844769478
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\bottom_right_non_text.mp4,bottom_right_non_text,14,-0.04428178071975708,0.18509209156036377,-0.14778101444244385,-0.03711603581905365,-0.04573224484920502,-0.00425228476524353,-0.017393827438354492,-0.03778281807899475,-0.02780112624168396,-0.0007025562226772308,-0.010823056101799011,-0.032791972160339355,0.013141542673110962,-0.009981691837310791,-0.041424140334129333,0.008616209030151367,0.11426976323127747,0.032791972160339355,0.03453189879655838
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\bottom_right_non_text.mp4,bottom_right_non_text,15,-0.04197019338607788,0.17591607570648193,-0.14772534370422363,-0.02213442325592041,-0.014880582690238953,0.007799208164215088,0.0041075944900512695,-0.02943176031112671,-0.020469486713409424,-0.007151728495955467,0.005953401327133179,-0.024950623512268066,0.0036916136741638184,-0.008962273597717285,-0.01850750297307968,-0.0072538405656814575,0.10936114192008972,0.024950623512268066,0.025651054456830025
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\bottom_right_non_text.mp4,bottom_right_non_text,16,-0.04936939477920532,0.1683664321899414,-0.14456778764724731,-0.02166387438774109,-0.013669773936271667,-0.026034921407699585,-0.029725730419158936,-0.024882376194000244,-0.013119429349899292,-0.006894528865814209,-0.02788032591342926,-0.019000902771949768,0.0036908090114593506,-0.011762946844100952,-0.017666824162006378,-0.007994100451469421,0.12907777726650238,0.019000902771949768,0.033739395439624786
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\bottom_right_non_text.mp4,bottom_right_non_text,17,-0.03572428226470947,0.18539190292358398,-0.14736756682395935,-0.02524825930595398,-0.01771385967731476,-0.0069318413734436035,-0.01762932538986206,-0.038165777921676636,-0.02008664608001709,-0.014032462611794472,-0.012280583381652832,-0.029126212000846863,0.010697484016418457,-0.018079131841659546,-0.02148105949163437,-0.007534399628639221,0.11543788015842438,0.029126212000846863,0.031609319150447845
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\bottom_right_non_text.mp4,bottom_right_non_text,18,-0.03733837604522705,0.18292021751403809,-0.14977985620498657,-0.019774720072746277,-0.012341782450675964,-0.03683406114578247,-0.040634989738464355,-0.025170624256134033,-0.011789590120315552,-0.005614571273326874,-0.03873452544212341,-0.018480107188224792,0.0038009285926818848,-0.013381034135818481,-0.01605825126171112,-0.0074329376220703125,0.14358042180538177,0.018480107188224792,0.042917102575302124
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\bottom_right_non_text.mp4,bottom_right_non_text,19,-0.04748570919036865,0.17135679721832275,-0.1545138955116272,-0.024204015731811523,-0.013720586895942688,-0.03343278169631958,-0.0410519540309906,-0.0250931978225708,-0.009681284427642822,-0.010982317849993706,-0.03724236786365509,-0.01738724112510681,0.0076191723346710205,-0.015411913394927979,-0.018962301313877106,-0.010483428835868835,0.14540208876132965,0.01738724112510681,0.04110121726989746
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\bottom_right_non_text.mp4,bottom_right_non_text,20,-0.05360853672027588,0.16424977779388428,-0.1477971374988556,-0.02289864420890808,-0.013586372137069702,0.0017451941967010498,-0.00038933753967285156,-0.015575885772705078,-0.008688032627105713,-0.004850981757044792,0.0006779283285140991,-0.012131959199905396,0.0021345317363739014,-0.006887853145599365,-0.01824250817298889,-0.009312272071838379,0.1041359230875969,0.012131959199905396,0.012150885537266731
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\bottom_right_non_text.mp4,bottom_right_non_text,21,-0.05197209119796753,0.16435885429382324,-0.14623066782951355,-0.024860069155693054,-0.009992122650146484,0.011438220739364624,0.0034391283988952637,-0.04482001066207886,-0.02653282880783081,-0.004246242344379425,0.007438674569129944,-0.035676419734954834,0.00799909234046936,-0.018287181854248047,-0.01742609590291977,-0.01486794650554657,0.10980014503002167,0.035676419734954834,0.036443665623664856
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\bottom_right_non_text.mp4,bottom_right_non_text,22,-0.053106606006622314,0.16946065425872803,-0.14992177486419678,-0.021261513233184814,-0.014050707221031189,0.015187978744506836,0.01355355978012085,-0.038596272468566895,-0.02674272656440735,-0.002843046560883522,0.014370769262313843,-0.03266949951648712,0.0016344189643859863,-0.011853545904159546,-0.017656110227108,-0.0072108060121536255,0.11931601166725159,0.03266949951648712,0.0356905460357666
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\bottom_right_non_text.mp4,bottom_right_non_text,23,-0.04395514726638794,0.1657090187072754,-0.14785268902778625,-0.015519782900810242,-0.008262425661087036,-0.04987984895706177,-0.038980960845947266,-0.031685322523117065,-0.021312862634658813,0.0014016442000865936,-0.04443040490150452,-0.02649909257888794,-0.010898888111114502,-0.010372459888458252,-0.011891104280948639,-0.007257357239723206,0.14792728424072266,0.02649909257888794,0.05173260718584061
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\bottom_right_non_text.mp4,bottom_right_non_text,24,-0.036777377128601074,0.16850042343139648,-0.1463024616241455,-0.015463680028915405,-0.008013144135475159,-0.03401446342468262,-0.034529924392700195,-0.03151395916938782,-0.023166924715042114,-0.00756523571908474,-0.034272193908691406,-0.027340441942214966,0.0005154609680175781,-0.008347034454345703,-0.011738412082195282,-0.007450535893440247,0.13668391108512878,0.027340441942214966,0.043841566890478134
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\bottom_right_non_text.mp4,bottom_right_non_text,25,-0.04840892553329468,0.1778411865234375,-0.1520083248615265,-0.024271085858345032,-0.011801958084106445,0.011722952127456665,0.00915151834487915,-0.043228328227996826,-0.02929234504699707,-0.007665945217013359,0.010437235236167908,-0.03626033663749695,0.0025714337825775146,-0.013935983180999756,-0.01803652197122574,-0.012469127774238586,0.11684305965900421,0.03626033663749695,0.03773258253931999
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\bottom_right_non_text.mp4,bottom_right_non_text,26,-0.04110139608383179,0.17612946033477783,-0.1503002941608429,-0.02046160399913788,-0.012531042098999023,-0.0002397000789642334,0.005907297134399414,-0.03951290249824524,-0.03539636731147766,-0.002425195649266243,0.0028337985277175903,-0.03745463490486145,-0.0061469972133636475,-0.004116535186767578,-0.01649632304906845,-0.007930561900138855,0.10804400593042374,0.03745463490486145,0.03756168484687805
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\bottom_right_non_text.mp4,bottom_right_non_text,27,-0.034115374088287354,0.17634260654449463,-0.14858323335647583,-0.018285751342773438,-0.008528247475624084,0.0035134553909301758,-0.007025420665740967,-0.023689448833465576,-0.012991279363632202,-0.006029285490512848,-0.0017559826374053955,-0.01834036409854889,0.010538876056671143,-0.010698169469833374,-0.013406999409198761,-0.009757503867149353,0.1057642474770546,0.01834036409854889,0.01842423528432846
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\left_non_text.mp4,left_non_text,0,0.08741748332977295,-0.1497524380683899,0.09289860725402832,0.012025848031044006,0.0017473101615905762,0.032232701778411865,0.051931679248809814,0.025677621364593506,-0.008539855480194092,0.04978290945291519,0.04208219051361084,0.008568882942199707,-0.01969897747039795,0.0342174768447876,0.006886579096317291,0.01027853786945343,0.10711121559143066,0.008568882942199707,0.0429457388818264
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\left_non_text.mp4,left_non_text,1,0.09403878450393677,-0.15474992990493774,0.09922462701797485,0.009179070591926575,-0.002733588218688965,0.04176139831542969,0.023785531520843506,0.015347957611083984,-0.01613631844520569,-0.006785176694393158,0.0327734649181366,-0.00039418041706085205,0.01797586679458618,0.03148427605628967,0.003222741186618805,0.01191265881061554,0.10223070532083511,0.00039418041706085205,0.03277583420276642
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\left_non_text.mp4,left_non_text,2,0.09905540943145752,-0.14923983812332153,0.10280090570449829,0.004536688327789307,-0.0069285184144973755,0.041704535484313965,0.03098374605178833,0.012243211269378662,-0.018789321184158325,-0.00709984265267849,0.03634414076805115,-0.0032730549573898315,0.010720789432525635,0.031032532453536987,-0.0011959150433540344,0.011465206742286682,0.10830477625131607,0.0032730549573898315,0.03649122267961502
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\left_non_text.mp4,left_non_text,3,0.10335606336593628,-0.14167243242263794,0.10011947154998779,0.006639450788497925,-0.005525663495063782,0.04623675346374512,0.036953866481781006,0.008046001195907593,-0.022844135761260986,0.003977034240961075,0.04159530997276306,-0.007399067282676697,0.009282886981964111,0.03089013695716858,0.0005568936467170715,0.012165114283561707,0.11167894303798676,0.007399067282676697,0.04224826768040657
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\left_non_text.mp4,left_non_text,4,0.09848761558532715,-0.13766324520111084,0.09738737344741821,0.007271274924278259,-0.0035954564809799194,0.059262216091156006,0.04014408588409424,0.023615926504135132,-0.005467861890792847,0.017134513705968857,0.04970315098762512,0.009074032306671143,0.019118130207061768,0.02908378839492798,0.00183790922164917,0.010866731405258179,0.11787430942058563,0.009074032306671143,0.05052465945482254
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\left_non_text.mp4,left_non_text,5,0.10035425424575806,-0.13773906230926514,0.09908789396286011,0.0038738995790481567,-0.008616149425506592,0.034883975982666016,0.035146117210388184,0.009752273559570312,-0.02369314432144165,0.021532855927944183,0.0350150465965271,-0.006970435380935669,-0.00026214122772216797,0.03344541788101196,-0.0023711249232292175,0.012490049004554749,0.10437656939029694,0.006970435380935669,0.03570210561156273
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\left_non_text.mp4,left_non_text,6,0.09562498331069946,-0.15096640586853027,0.10440367460250854,0.0138644278049469,-0.0025832951068878174,0.04542267322540283,0.04461801052093506,0.005227625370025635,-0.026718616485595703,0.016533859074115753,0.045020341873168945,-0.010745495557785034,0.0008046627044677734,0.03194624185562134,0.005640566349029541,0.016447722911834717,0.11810291558504105,0.010745495557785034,0.04628495126962662
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\left_non_text.mp4,left_non_text,7,0.09866344928741455,-0.145727276802063,0.10318022966384888,0.009975522756576538,-0.007008492946624756,0.015766024589538574,0.025692641735076904,0.005714356899261475,-0.022901803255081177,0.009084843099117279,0.02072933316230774,-0.008593723177909851,-0.00992661714553833,0.02861616015434265,0.0014835149049758911,0.016984015703201294,0.09295549243688583,0.008593723177909851,0.02244008332490921
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\left_non_text.mp4,left_non_text,8,0.10219442844390869,-0.13837486505508423,0.10253125429153442,0.010578155517578125,-0.004395902156829834,0.017444998025894165,0.020744919776916504,-0.0006392002105712891,-0.0363028347492218,0.031634312123060226,0.019094958901405334,-0.018471017479896545,-0.003299921751022339,0.03566363453865051,0.0030911266803741455,0.014974057674407959,0.09086683392524719,0.018471017479896545,0.026566820219159126
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\left_non_text.mp4,left_non_text,9,0.10624802112579346,-0.1298568844795227,0.10225754976272583,0.008464425802230835,-0.006210505962371826,0.013146847486495972,0.01856207847595215,0.00784003734588623,-0.019802063703536987,0.0047346316277980804,0.01585446298122406,-0.005981013178825378,-0.005415230989456177,0.027642101049423218,0.0011269599199295044,0.014674931764602661,0.08743474632501602,0.005981013178825378,0.01694510318338871
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\left_non_text.mp4,left_non_text,10,0.09125703573226929,-0.13447505235671997,0.09592992067337036,0.010793358087539673,-0.001935705542564392,0.018461942672729492,0.01669853925704956,0.028678804636001587,0.0026760101318359375,0.01756877452135086,0.017580240964889526,0.015677407383918762,0.0017634034156799316,0.02600279450416565,0.00442882627248764,0.012729063630104065,0.08473118394613266,0.015677407383918762,0.023555168882012367
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\left_non_text.mp4,left_non_text,11,0.09739929437637329,-0.14581799507141113,0.10523718595504761,0.006958335638046265,-0.001574695110321045,0.018169134855270386,0.01605743169784546,0.015446513891220093,-0.012810289859771729,0.019273187965154648,0.017113283276557922,0.0013181120157241821,0.0021117031574249268,0.02825680375099182,0.00269182026386261,0.00853303074836731,0.09077931195497513,0.0013181120157241821,0.017163971439003944
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\left_non_text.mp4,left_non_text,12,0.09371364116668701,-0.13594162464141846,0.09963303804397583,0.002652108669281006,-0.008246198296546936,0.014624446630477905,0.018610119819641113,0.011057287454605103,-0.014055877923965454,0.008365381509065628,0.01661728322505951,-0.0014992952346801758,-0.003985673189163208,0.025113165378570557,-0.002797044813632965,0.010898306965827942,0.08636040985584259,0.0014992952346801758,0.01668478362262249
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\left_non_text.mp4,left_non_text,13,0.10049998760223389,-0.14837861061096191,0.10941898822784424,0.009894892573356628,-0.004369780421257019,0.056208789348602295,0.04194527864456177,0.02407240867614746,-0.007324546575546265,-0.009657519869506359,0.04907703399658203,0.008373931050300598,0.014263510704040527,0.031396955251693726,0.0027625560760498047,0.014264672994613647,0.12567032873630524,0.008373931050300598,0.04978632181882858
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\left_non_text.mp4,left_non_text,14,0.10840219259262085,-0.1523597240447998,0.11667174100875854,0.01402650773525238,0.0007155239582061768,0.03504335880279541,0.04273343086242676,0.037439167499542236,0.008672177791595459,-0.010951846837997437,0.038888394832611084,0.023055672645568848,-0.007690072059631348,0.028766989707946777,0.0073710158467292786,0.013310983777046204,0.12055861204862595,0.023055672645568848,0.04520919546484947
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\left_non_text.mp4,left_non_text,15,0.10038506984710693,-0.14088237285614014,0.10917115211486816,0.0005708038806915283,-0.013732507824897766,0.029627829790115356,0.01976221799850464,0.03643083572387695,0.010012954473495483,-0.001688184216618538,0.024695023894309998,0.023221895098686218,0.009865611791610718,0.02641788125038147,-0.006580851972103119,0.014303311705589294,0.10111483186483383,0.023221895098686218,0.03389838710427284
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\left_non_text.mp4,left_non_text,16,0.09275418519973755,-0.15218406915664673,0.11145895719528198,0.004142314195632935,-0.006010577082633972,0.02526324987411499,0.014453291893005371,0.03785356879234314,0.019729197025299072,0.016368426382541656,0.01985827088356018,0.028791382908821106,0.01080995798110962,0.018124371767044067,-0.0009341314435005188,0.010152891278266907,0.09787954390048981,0.028791382908821106,0.034975629299879074
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\left_non_text.mp4,left_non_text,17,0.09226691722869873,-0.1435365080833435,0.10666567087173462,-0.0018003880977630615,-0.012933313846588135,0.023533225059509277,0.009944021701812744,0.030578285455703735,0.008687973022460938,-0.0060763731598854065,0.01673862338066101,0.019633129239082336,0.013589203357696533,0.021890312433242798,-0.007366850972175598,0.011132925748825073,0.09140459448099136,0.019633129239082336,0.025800025090575218
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\left_non_text.mp4,left_non_text,18,0.0977364182472229,-0.14064228534698486,0.10702162981033325,0.0033710449934005737,-0.013027682900428772,0.031989097595214844,0.02024257183074951,0.023171812295913696,-0.0030575990676879883,-0.0066025275737047195,0.026115834712982178,0.010057106614112854,0.011746525764465332,0.026229411363601685,-0.004828318953514099,0.016398727893829346,0.10103097558021545,0.010057106614112854,0.02798539213836193
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\left_non_text.mp4,left_non_text,19,0.10178709030151367,-0.13901454210281372,0.10813248157501221,0.005866408348083496,-0.007293179631233215,0.015588462352752686,0.01759880781173706,0.007875204086303711,-0.017644882202148438,0.00787840411067009,0.016593635082244873,-0.004884839057922363,-0.002010345458984375,0.02552008628845215,-0.0007133856415748596,0.013159587979316711,0.0922863706946373,0.004884839057922363,0.01729769818484783
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\left_non_text.mp4,left_non_text,20,0.10727322101593018,-0.14352178573608398,0.11312782764434814,0.0060209184885025024,-0.006892174482345581,0.03103858232498169,0.029620766639709473,0.012035936117172241,-0.01586964726448059,-0.014390695840120316,0.03032967448234558,-0.0019168555736541748,0.0014178156852722168,0.027905583381652832,-0.0004356279969215393,0.012913092970848083,0.10951915383338928,0.0019168555736541748,0.030390188097953796
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\left_non_text.mp4,left_non_text,21,0.10612040758132935,-0.14795511960983276,0.11491090059280396,0.013076022267341614,-0.004215717315673828,0.03283953666687012,0.026482462882995605,0.012087106704711914,-0.020602017641067505,0.011432535946369171,0.02966099977493286,-0.004257455468177795,0.006357073783874512,0.03268912434577942,0.004430152475833893,0.017291739583015442,0.11009863018989563,0.004257455468177795,0.0299649927765131
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\left_non_text.mp4,left_non_text,22,0.09943032264709473,-0.14533966779708862,0.10957765579223633,0.013189911842346191,-0.004674017429351807,0.03765678405761719,0.03573209047317505,0.01791226863861084,-0.013421297073364258,0.03022688627243042,0.03669443726539612,0.002245485782623291,0.0019246935844421387,0.0313335657119751,0.004257947206497192,0.017863929271697998,0.11339879781007767,0.002245485782623291,0.03676307946443558
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\left_non_text.mp4,left_non_text,23,0.10258430242538452,-0.14196008443832397,0.10877704620361328,0.00997231900691986,-0.005882918834686279,0.029206812381744385,0.024088144302368164,0.020139366388320923,-0.007911622524261475,0.01472446694970131,0.026647478342056274,0.006113871932029724,0.005118668079376221,0.028050988912582397,0.0020447000861167908,0.01585523784160614,0.10279141366481781,0.006113871932029724,0.02733985334634781
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\left_non_text.mp4,left_non_text,24,0.10452550649642944,-0.13757216930389404,0.11134642362594604,0.007945835590362549,-0.006299242377281189,0.033200621604919434,0.025362908840179443,0.027972936630249023,-0.00018548965454101562,0.003916608169674873,0.02928176522254944,0.013893723487854004,0.00783771276473999,0.02815842628479004,0.0008232966065406799,0.014245077967643738,0.10722426325082779,0.013893723487854004,0.03241075947880745
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\left_non_text.mp4,left_non_text,25,0.09276413917541504,-0.14474129676818848,0.10726416110992432,0.004179477691650391,-0.009743526577949524,0.027228325605392456,0.01680225133895874,0.03408783674240112,0.006879299879074097,0.0170237198472023,0.022015288472175598,0.02048356831073761,0.010426074266433716,0.027208536863327026,-0.0027820244431495667,0.013923004269599915,0.09710019826889038,0.02048356831073761,0.03007074072957039
D:\Lenovo\certora\data\proctoring\raw\self_collection_v1\02_screen_gaze\videos\left_non_text.mp4,left_non_text,26,0.1027575135231018,-0.13736093044281006,0.10942977666854858,0.003660723567008972,-0.010512694716453552,0.020865261554718018,0.011266887187957764,0.011290758848190308,-0.019056618213653564,-0.008244259282946587,0.01606607437133789,-0.0038829296827316284,0.009598374366760254,0.030347377061843872,-0.00342598557472229,0.014173418283462524,0.09266691654920578,0.0038829296827316284,0.01652863807976246
