source_path,label,is_on_screen,sample_index,f00,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_42_Pro.mp4,head_down_screen_center,1,9,1.2441356182098389,1.2684439420700073,0.5240907073020935,0.2051345705986023,0.19129371643066406,0.4629956781864166,0.5322887897491455,0.31177571415901184,0.29901087284088135,0.01749562658369541,0.009674658998847008,0.37823301553726196,-0.047378841787576675,-0.0023577723186463118,-0.1946067065000534,0.0692930817604065,0.012764844112098217,0.004898222163319588,0.013421447016298771,-2.2810641894466244e-05,-0.07360667735338211,0.004898222163319588,0.013421447016298771,0.19821414351463318,0.01384086161851883,-0.03700431436300278,0.032288771122694016,0.3813116252422333,0.1946209818124771,0.014287331141531467,0.0034107714891433716,0.16332878172397614,0.096000075340271,0.022645533084869385,0.012032431550323963,0.5728397369384766
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_42_Pro.mp4,head_down_screen_center,1,10,1.2702281475067139,1.286274790763855,0.5246239900588989,0.20725883543491364,0.19057580828666687,0.4679476320743561,0.5376052260398865,0.30219078063964844,0.2921578288078308,0.01626386120915413,0.00627677608281374,0.38178297877311707,-0.03835351765155792,0.0027764232363551855,-0.20282568037509918,0.0696575865149498,0.010032951831817627,0.00748400529846549,0.007154950872063637,1.742698805173859e-05,-0.07743539661169052,0.00748400529846549,0.007154950872063637,0.19891732931137085,0.016683021560311317,-0.03205237165093422,0.03760521486401558,0.38375595211982727,0.20284469425678253,0.010353920049965382,0.003451436758041382,0.16498059034347534,0.09398192167282104,0.02211827039718628,0.009053199551999569,0.5846086740493774
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_42_Pro.mp4,head_down_screen_center,1,11,1.2824320793151855,1.2842869758605957,0.541682779788971,0.20839332044124603,0.1763131022453308,0.4617547392845154,0.5432060360908508,0.27579718828201294,0.24113497138023376,0.009162018075585365,0.000722662138286978,0.3840547502040863,-0.03726287931203842,0.002480373252183199,-0.24153392016887665,0.08145129680633545,0.034662216901779175,0.0030223699286580086,-0.03030380792915821,1.7924718349604518e-06,-0.09276225417852402,0.0030223699286580086,0.03030380792915821,0.19235321879386902,0.03208022564649582,-0.03824527561664581,0.043206021189689636,0.3858589231967926,0.2415466606616974,0.030454153195023537,0.005798041820526123,0.16442061960697174,0.08880841732025146,0.02156403660774231,0.003203035332262516,0.6255886554718018
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_42_Pro.mp4,head_down_screen_center,1,12,1.2451698780059814,1.2822623252868652,0.5076281428337097,0.20635777711868286,0.19245752692222595,0.4599924385547638,0.5704862475395203,0.32379958033561707,0.31150710582733154,0.017607584595680237,0.014675918035209179,0.3678206205368042,-0.04695858433842659,0.015239335596561432,-0.1823466569185257,0.11049378663301468,0.012292490340769291,0.026246273890137672,0.019954679533839226,0.0002236512373201549,-0.0670708566904068,0.026246273890137672,0.019954679533839226,0.1994076520204544,0.013900244608521461,-0.04000755771994591,0.07048623263835907,0.37109634280204773,0.18298235535621643,0.03297053277492523,0.001068398356437683,0.16274908185005188,0.101249098777771,0.024788618087768555,0.029915252700448036,0.5501672625541687
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_42_Pro.mp4,head_down_screen_center,1,13,1.2462751865386963,1.3045588731765747,0.4697425961494446,0.20101800560951233,0.20001986622810364,0.46694085001945496,0.5642381906509399,0.29359832406044006,0.2797622084617615,0.009237909689545631,0.02284887433052063,0.36916017532348633,-0.037613511085510254,0.01558950636535883,-0.21331973373889923,0.09729733318090439,0.01383611373603344,0.03272616118192673,-0.0102816391736269,0.0003562026540748775,-0.0787491500377655,0.03272616118192673,0.0102816391736269,0.20051893591880798,0.000998149043880403,-0.03305916115641594,0.06423817574977875,0.37177422642707825,0.21388861536979675,0.03430326282978058,-0.004252970218658447,0.16503477096557617,0.09901517629623413,0.024843662977218628,0.038438379764556885,0.5824798941612244
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_42_Pro.mp4,head_down_screen_center,1,14,1.2526817321777344,1.285323977470398,0.5409884452819824,0.19938592612743378,0.18678852915763855,0.4539639949798584,0.5308787226676941,0.2944031357765198,0.28664618730545044,0.013658166863024235,0.012861364521086216,0.37733757495880127,-0.07057797908782959,-0.0075786421075463295,-0.2094753384590149,0.0769146978855133,0.007756928913295269,0.0020673812832683325,-0.0019396685529500246,-9.747168223839253e-05,-0.07904291152954102,0.0020673812832683325,0.0019396685529500246,0.19308722019195557,0.012597395107150078,-0.04603599011898041,0.03087870590388775,0.38409674167633057,0.2096123844385147,0.002834850922226906,0.005752652883529663,0.16401857137680054,0.09681552648544312,0.022931784391403198,0.020440006628632545,0.5868129134178162
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_42_Pro.mp4,head_down_screen_center,1,15,1.2630832195281982,1.2729740142822266,0.574996292591095,0.20552916824817657,0.18364262580871582,0.4435850977897644,0.5371232032775879,0.29264989495277405,0.2768208682537079,0.0148419588804245,0.0039000932592898607,0.3625102937221527,-0.07498431205749512,-0.009645855985581875,-0.21526461839675903,0.09353811293840408,0.01582900807261467,-0.006720785982906818,-0.015883946791291237,-3.7619738577632234e-05,-0.07803564518690109,0.006720785982906818,0.015883946791291237,0.1945859044790268,0.021886544302105904,-0.05641491338610649,0.03712319955229759,0.37020477652549744,0.21548062562942505,0.017247281968593597,0.010527342557907104,0.1636975109577179,0.0973285436630249,0.026094436645507812,0.013545949012041092,0.5777749419212341
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_42_Pro.mp4,head_down_screen_center,1,16,1.2394212484359741,1.2576943635940552,0.5120757222175598,0.1977471113204956,0.19192981719970703,0.45206382870674133,0.5545255541801453,0.3158617615699768,0.31173834204673767,0.013327590189874172,0.007317713927477598,0.36024969816207886,-0.03049274906516075,0.0032946974970400333,-0.18619994819164276,0.10246174037456512,0.004123399965465069,0.00878298282623291,0.011937383562326431,2.4109653168125078e-05,-0.06707847863435745,0.00878298282623291,0.011937383562326431,0.19483846426010132,0.005817297846078873,-0.04793617129325867,0.05452556535601616,0.361611932516098,0.18622909486293793,0.014820320531725883,0.0017188489437103271,0.16291800141334534,0.1003924012184143,0.026466548442840576,0.010612411424517632,0.5464496612548828
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_42_Pro.mp4,head_down_screen_center,1,17,1.2835843563079834,1.3084043264389038,0.5237003564834595,0.20541870594024658,0.18952898681163788,0.45423007011413574,0.5255367159843445,0.3080686926841736,0.30852121114730835,0.017909765243530273,0.009575678035616875,0.3810695707798004,-0.046705249696969986,-0.010116617195308208,-0.19170504808425903,0.07130660861730576,0.00045253339339978993,-0.002934858435764909,0.017883220687508583,-9.68734675552696e-05,-0.07305296510457993,0.002934858435764909,0.017883220687508583,0.19747385382652283,0.015889717265963554,-0.04576992243528366,0.025536686182022095,0.3840404748916626,0.1919717937707901,0.018122443929314613,0.0032750070095062256,0.16537772119045258,0.0949622392654419,0.0223233699798584,0.01969229429960251,0.5727746486663818
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_42_Pro.mp4,head_down_screen_center,1,18,1.2848317623138428,1.2895009517669678,0.5159945487976074,0.19861449301242828,0.17014437913894653,0.4731634855270386,0.5348944664001465,0.2683970034122467,0.24774399399757385,0.020103298127651215,0.0018137472216039896,0.4031541347503662,-0.018550334498286247,0.004028987139463425,-0.24192950129508972,0.0617310032248497,0.020652996376156807,0.005389297381043434,-0.020194729790091515,7.307563464564737e-06,-0.09753488004207611,0.005389297381043434,0.020194729790091515,0.1843794286251068,0.0284701120108366,-0.026836514472961426,0.034894488751888275,0.403584748506546,0.24196304380893707,0.020901475101709366,0.0022494494915008545,0.16682323813438416,0.08805292844772339,0.017888575792312622,0.005842734128236771,0.6450836658477783
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_42_Pro.mp4,head_down_screen_center,1,19,1.2619080543518066,1.2739741802215576,0.5153762698173523,0.20162557065486908,0.18482054769992828,0.4512709975242615,0.5312003493309021,0.3087396025657654,0.3034017086029053,0.021873949095606804,0.004758177325129509,0.38015732169151306,-0.02632235549390316,-0.008764318190515041,-0.19392934441566467,0.07992933690547943,0.005337898153811693,-0.005195684731006622,0.015157189220190048,-4.170218016952276e-05,-0.07372365891933441,0.005195684731006622,0.015157189220190048,0.19322305917739868,0.01680503413081169,-0.04872898757457733,0.03120035119354725,0.3810972273349762,0.19412729144096375,0.016022969037294388,0.0021702051162719727,0.16450005769729614,0.09733366966247559,0.022398412227630615,0.01352249551564455,0.5740866661071777
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_56_Pro.mp4,head_down_screen_center,1,0,1.266276478767395,1.262760877609253,0.5096039772033691,0.19744586944580078,0.1745641529560089,0.47293493151664734,0.550570011138916,0.2487918734550476,0.24887149035930634,0.008699723519384861,-0.0013900804333388805,0.39426708221435547,-0.004441346041858196,0.011752475053071976,-0.25116831064224243,0.07763506472110748,7.962281233631074e-05,0.01070991437882185,-0.034321412444114685,-1.6336885892087594e-05,-0.09902740269899368,0.01070991437882185,0.034321412444114685,0.18600501120090485,0.022881709039211273,-0.027065057307481766,0.05057000741362572,0.3942945599555969,0.25144311785697937,0.03595360368490219,0.0013483017683029175,0.16305455565452576,0.0828825831413269,0.019278615713119507,0.013142555952072144,0.6454353928565979
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_56_Pro.mp4,head_down_screen_center,1,1,1.2865185737609863,1.2948617935180664,0.505166232585907,0.22147902846336365,0.19991472363471985,0.4695267677307129,0.5289228558540344,0.27939295768737793,0.26264533400535583,0.006088466849178076,0.0032321016769856215,0.3941291868686676,-0.013391299173235893,-0.0007752093952149153,-0.22898085415363312,0.05939607322216034,0.01674760691821575,0.0016488669207319617,-0.012209797278046608,-2.505555585230468e-06,-0.09024804085493088,0.0016488669207319617,0.012209797278046608,0.21069687604904175,0.021564308553934097,-0.030473247170448303,0.028922827914357185,0.39436987042427063,0.22898216545581818,0.012320630252361298,0.0007201433181762695,0.1658812016248703,0.08585518598556519,0.01964142918586731,0.004007311072200537,0.6231100559234619
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_56_Pro.mp4,head_down_screen_center,1,2,1.250119924545288,1.3073394298553467,0.4865054190158844,0.20060372352600098,0.19608208537101746,0.46099987626075745,0.5306867361068726,0.29223886132240295,0.29466620087623596,0.010985240340232849,0.022373609244823456,0.39670658111572266,-0.05074281617999077,-0.004156683571636677,-0.20654746890068054,0.0696868821978569,0.002427345374599099,0.01262352243065834,0.011641156859695911,-9.300001693191007e-05,-0.0819387435913086,0.01262352243065834,0.011641156859695911,0.19834290444850922,0.004521628376096487,-0.03900012746453285,0.03068675845861435,0.4005640149116516,0.20658928155899048,0.017171774059534073,-0.001871541142463684,0.1634734869003296,0.09067410230636597,0.018830835819244385,0.026530291885137558,0.6032540798187256
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_56_Pro.mp4,head_down_screen_center,1,3,1.2538540363311768,1.3154298067092896,0.4878111481666565,0.20154644548892975,0.19910591840744019,0.47343015670776367,0.53387850522995,0.304473876953125,0.2983543574810028,0.015532242134213448,0.02396615594625473,0.40295636653900146,-0.05659356340765953,0.0036543302703648806,-0.1985858827829361,0.060448333621025085,0.006119530647993088,0.02162894606590271,0.02304011397063732,8.75802434165962e-05,-0.0800214409828186,0.02162894606590271,0.02304011397063732,0.20032617449760437,0.0024405261501669884,-0.02656983770430088,0.033878497779369354,0.4076162874698639,0.19861949980258942,0.03160155192017555,-0.001699596643447876,0.1653156876564026,0.08800661563873291,0.017767012119293213,0.027620485052466393,0.6015422344207764
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_56_Pro.mp4,head_down_screen_center,1,4,1.2313423156738281,1.2811599969863892,0.5021369457244873,0.2080763280391693,0.1932152807712555,0.46993011236190796,0.5416811108589172,0.3235403001308441,0.29249849915504456,0.009957279078662395,0.019827881827950478,0.38952553272247314,-0.05616903677582741,0.005805592518299818,-0.19198061525821686,0.07175098359584808,0.03104180470108986,0.0206765029579401,0.022258426994085312,0.00011511259799590334,-0.07478135079145432,0.0206765029579401,0.022258426994085312,0.2006458044052124,0.014861050061881542,-0.030069900676608086,0.04168108478188515,0.3940536081790924,0.19206836819648743,0.03038018010556698,0.00029975175857543945,0.16195164620876312,0.09293437004089355,0.02011355757713318,0.025633474811911583,0.5815061330795288
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_56_Pro.mp4,head_down_screen_center,1,5,1.2703149318695068,1.3005354404449463,0.5247562527656555,0.2087152749300003,0.19542492926120758,0.45054277777671814,0.5291252732276917,0.30140039324760437,0.29264017939567566,0.01950286142528057,0.011755071580410004,0.38773345947265625,-0.05368237942457199,-0.01016597356647253,-0.20297971367835999,0.0785825178027153,0.008760200813412666,-0.0013496695319190621,0.010273683816194534,-0.00011950174666708335,-0.07870202511548996,0.0013496695319190621,0.010273683816194534,0.20207010209560394,0.013290348462760448,-0.04945722967386246,0.029125284403562546,0.39160847663879395,0.20323413610458374,0.010361959226429462,0.0034545063972473145,0.1654593050479889,0.08955341577529907,0.020924687385559082,0.02192104421555996,0.5907131433486938
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_56_Pro.mp4,head_down_screen_center,1,6,1.2774134874343872,1.291306734085083,0.5208901166915894,0.20155411958694458,0.17894843220710754,0.4722405970096588,0.5333038568496704,0.2780306041240692,0.2641507089138031,0.019418423995375633,0.0054086302407085896,0.3994837701320648,-0.032732635736465454,0.002772215288132429,-0.22890934348106384,0.0610632486641407,0.013879900798201561,0.006828688085079193,-0.009193271398544312,1.4993887816672213e-05,-0.09144556522369385,0.006828688085079193,0.009193271398544312,0.19025127589702606,0.022605685517191887,-0.027759408578276634,0.03330383822321892,0.4008590281009674,0.22892612218856812,0.01145195309072733,0.002937614917755127,0.16642755270004272,0.08756983280181885,0.018598079681396484,0.008180845528841019,0.6283931136131287
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_56_Pro.mp4,head_down_screen_center,1,7,1.2753705978393555,1.2830582857131958,0.517410159111023,0.20834267139434814,0.1915833204984665,0.4580552279949188,0.5400176644325256,0.2968600392341614,0.28246375918388367,0.022144580259919167,0.0030048370826989412,0.3921775817871094,-0.02313496544957161,-0.0009635557071305811,-0.21033810079097748,0.08196241408586502,0.014396287500858307,0.0012900721048936248,0.00535956583917141,-2.8953279525012476e-06,-0.08248989284038544,0.0012900721048936248,0.00535956583917141,0.19996298849582672,0.016759352758526802,-0.04194476082921028,0.04001764953136444,0.39287087321281433,0.21034030616283417,0.005512642674148083,0.0024529248476028442,0.16591861844062805,0.09154468774795532,0.020051777362823486,0.003968392964452505,0.602515697479248
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_56_Pro.mp4,head_down_screen_center,1,8,1.2688194513320923,1.2826670408248901,0.5167608857154846,0.19932526350021362,0.18324245512485504,0.46306756138801575,0.5440595746040344,0.28787344694137573,0.27389809489250183,0.0191758181899786,0.00542726693674922,0.382595419883728,-0.02932683750987053,0.003563553560525179,-0.21911422908306122,0.08099201321601868,0.013975348323583603,0.007634003646671772,-0.008686739020049572,1.9340355720487423e-05,-0.08383210003376007,0.007634003646671772,0.008686739020049572,0.19128385186195374,0.01608281396329403,-0.03693244978785515,0.04405955970287323,0.383756160736084,0.21914319694042206,0.01156449131667614,0.0023552924394607544,0.16498620808124542,0.09188956022262573,0.02194678783416748,0.008990820497274399,0.6017096638679504
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_56_Pro.mp4,head_down_screen_center,1,9,1.2696809768676758,1.2933903932571411,0.5205159783363342,0.19779285788536072,0.18121978640556335,0.4627688229084015,0.541814923286438,0.28945186734199524,0.27808433771133423,0.017280789092183113,0.009250420145690441,0.38752883672714233,-0.04312247410416603,0.0022918693721294403,-0.21623189747333527,0.07904606312513351,0.01136752124875784,0.009229684248566628,-0.0030910412315279245,2.1200754417805e-05,-0.08379609137773514,0.009229684248566628,0.0030910412315279245,0.18950632214546204,0.01657307706773281,-0.03723116219043732,0.0418149009346962,0.3900303840637207,0.21624404191970825,0.009733530692756176,0.0028766095638275146,0.16558466851711273,0.0915529727935791,0.02098354697227478,0.011542289517819881,0.6037607192993164
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_56_Pro.mp4,head_down_screen_center,1,10,1.2740824222564697,1.2925546169281006,0.5223864912986755,0.21509411931037903,0.20103320479393005,0.4639265239238739,0.5337581634521484,0.302442729473114,0.2934822738170624,0.023453619331121445,0.007197021972388029,0.3915725350379944,-0.03898494690656662,-0.001157642574980855,-0.202037513256073,0.06983166933059692,0.008960457518696785,0.004240124020725489,0.013327391818165779,-8.331579010700807e-06,-0.07911234349012375,0.004240124020725489,0.013327391818165779,0.20806366205215454,0.014060917310416698,-0.0360734760761261,0.03375818952918053,0.39357423782348633,0.20204082131385803,0.01398563664406538,0.0031116753816604614,0.1643834114074707,0.08831572532653809,0.019991278648376465,0.008354664780199528,0.5936100482940674
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_56_Pro.mp4,head_down_screen_center,1,11,1.2998992204666138,1.3160938024520874,0.5242518782615662,0.18533556163311005,0.172213613986969,0.490242063999176,0.5579693913459778,0.2591872215270996,0.2626118063926697,0.012081095948815346,0.006190602667629719,0.3891509473323822,-0.03757793828845024,0.024105729535222054,-0.23910048604011536,0.06772733479738235,0.0034246030263602734,0.028748681768774986,-0.025067457929253578,0.00014922900300007313,-0.09304618090391159,0.028748681768774986,0.025067457929253578,0.17877458035945892,0.01312194112688303,-0.009757937863469124,0.05796939879655838,0.3910101056098938,0.24031256139278412,0.03814268112182617,0.0033034831285476685,0.16472500562667847,0.08596616983413696,0.02053600549697876,0.030296333134174347,0.6282514333724976
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_56_Pro.mp4,head_down_screen_center,1,12,1.3018532991409302,1.318001389503479,0.5306940078735352,0.19504253566265106,0.18737438321113586,0.48377010226249695,0.5381008982658386,0.2409379780292511,0.24716857075691223,0.012363354675471783,0.006163742858916521,0.4167082607746124,-0.0428016260266304,0.01093549095094204,-0.25594672560691833,0.05433078110218048,0.006230594590306282,0.01555829867720604,-0.02675717882812023,6.740355456713587e-05,-0.10665511339902878,0.01555829867720604,0.02675717882812023,0.19120846688747406,0.007668157573789358,-0.0162298996001482,0.03810087963938713,0.4189459979534149,0.2561802268028259,0.030951693654060364,0.004282966256141663,0.16904905438423157,0.07457149028778076,0.015359729528427124,0.017099233344197273,0.6726549863815308
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_56_Pro.mp4,head_down_screen_center,1,13,1.2865628004074097,1.2968192100524902,0.5162297487258911,0.2063911408185959,0.18509794771671295,0.47753095626831055,0.555515468120575,0.26764002442359924,0.2504029870033264,0.020946435630321503,0.003970136865973473,0.4082123339176178,-0.02474687248468399,0.016523225232958794,-0.24097849428653717,0.077984519302845,0.017237022519111633,0.01950082741677761,-0.016461707651615143,6.559946632478386e-05,-0.09837039560079575,0.01950082741677761,0.016461707651615143,0.19574454426765442,0.021293193101882935,-0.022469032555818558,0.055515483021736145,0.4089810252189636,0.24154430627822876,0.025519995018839836,0.002269759774208069,0.1665996015071869,0.08481937646865845,0.016837239265441895,0.020493362098932266,0.6491908431053162
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_56_Pro.mp4,head_down_screen_center,1,14,1.2672944068908691,1.2774056196212769,0.5167264938354492,0.2058435082435608,0.18525680899620056,0.46279120445251465,0.5297614336013794,0.28268545866012573,0.26889917254447937,0.016901331022381783,0.003973436541855335,0.39353054761886597,-0.025287993252277374,-0.0037236737553030252,-0.22420768439769745,0.06697026640176773,0.013786287978291512,-0.0007435965817421675,-0.007765881717205048,-1.4795780771237332e-05,-0.08823256939649582,0.0007435965817421675,0.007765881717205048,0.19555015861988068,0.020586686208844185,-0.03720880672335625,0.029761459678411484,0.394362211227417,0.22423860430717468,0.00780140096321702,0.002347290515899658,0.16422626376152039,0.08962517976760864,0.019568532705307007,0.007697110064327717,0.6177382469177246
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_56_Pro.mp4,head_down_screen_center,1,15,1.237043023109436,1.2692488431930542,0.514600396156311,0.19208699464797974,0.18621708452701569,0.4679892659187317,0.5717645883560181,0.2926282286643982,0.29528164863586426,0.01574324257671833,0.012850016355514526,0.3596864938735962,-0.04781731590628624,0.019876917824149132,-0.20604506134986877,0.10377529263496399,0.0026533978525549173,0.029514430090785027,-0.008217488415539265,0.0002554187085479498,-0.07411162555217743,0.029514430090785027,0.008217488415539265,0.18915203213691711,0.005869910586625338,-0.03201073035597801,0.07176456600427628,0.3630785048007965,0.20700159668922424,0.030637048184871674,0.002035975456237793,0.16042062640190125,0.09522086381912231,0.026183009147644043,0.03272693604230881,0.5657315850257874
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_56_Pro.mp4,head_down_screen_center,1,16,1.2464407682418823,1.2732971906661987,0.519625186920166,0.20538637042045593,0.19522269070148468,0.47099751234054565,0.5689568519592285,0.30677884817123413,0.3018363416194916,0.02046532742679119,0.01065841969102621,0.359401136636734,-0.046213943511247635,0.019977187737822533,-0.19569240510463715,0.09795932471752167,0.004942530300468206,0.027971001341938972,0.0019782138988375664,0.00021292523888405412,-0.07033207267522812,0.027971001341938972,0.0019782138988375664,0.2003045380115509,0.010163670405745506,-0.0290024746209383,0.06895684450864792,0.3625168800354004,0.19670943915843964,0.028040867298841476,0.0027426928281784058,0.16177207231521606,0.09751772880554199,0.026466071605682373,0.03063560649752617,0.55509352684021
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_56_Pro.mp4,head_down_screen_center,1,17,1.2610729932785034,1.2871497869491577,0.5186889171600342,0.20114970207214355,0.18905258178710938,0.47217267751693726,0.5527071356773376,0.2906135618686676,0.28261542320251465,0.022390764206647873,0.010233325883746147,0.3854202628135681,-0.04428461939096451,0.01243991032242775,-0.21338550746440887,0.08053449541330338,0.007998156361281872,0.020114904269576073,-0.0014043748378753662,0.00012730165326502174,-0.08224309980869293,0.020114904269576073,0.0014043748378753662,0.19510114192962646,0.012097114697098732,-0.02782733552157879,0.05270715802907944,0.38809099793434143,0.2137478142976761,0.020163869485259056,0.0026416778564453125,0.16580063104629517,0.09471374750137329,0.0214557945728302,0.022673236206173897,0.5988057851791382
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_56_Pro.mp4,head_down_screen_center,1,18,1.263495922088623,1.287045955657959,0.5198304057121277,0.19524028897285461,0.18445488810539246,0.4604308009147644,0.5455313324928284,0.27968016266822815,0.281926691532135,0.024404002353549004,0.00923334714025259,0.3904474675655365,-0.04248926788568497,0.0029810548294335604,-0.21919657289981842,0.08510051667690277,0.0022465435322374105,0.009906064718961716,-0.004450464621186256,2.7525115001481026e-05,-0.08558475226163864,0.009906064718961716,0.004450464621186256,0.18984758853912354,0.010785386897623539,-0.039569202810525894,0.04553131386637688,0.3928610682487488,0.21921683847904205,0.010859869420528412,0.002798408269882202,0.1656876802444458,0.09026110172271729,0.02038469910621643,0.012214401736855507,0.6096440553665161
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_56_Pro.mp4,head_down_screen_center,1,19,1.2624105215072632,1.2780637741088867,0.5156210064888,0.1989770531654358,0.18226443231105804,0.4608350992202759,0.539950966835022,0.29210737347602844,0.2842124402523041,0.023696355521678925,0.006161528639495373,0.38841572403907776,-0.030399901792407036,0.0003930318052880466,-0.21184009313583374,0.07911587506532669,0.007894930429756641,0.005014178343117237,0.0017885594861581922,2.4216765268647578e-06,-0.08228202164173126,0.005014178343117237,0.0017885594861581922,0.19062073528766632,0.016712628304958344,-0.03916490823030472,0.03995097056031227,0.389652281999588,0.2118404507637024,0.005323619581758976,0.0022026747465133667,0.16471801698207855,0.09501034021377563,0.02068844437599182,0.006554560270160437,0.6002558469772339
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260711_18_51_00_Pro.mp4,head_down_screen_center,1,0,1.0994315147399902,1.173496127128601,0.5517540574073792,0.19640612602233887,0.21394647657871246,0.43141669034957886,0.5706015825271606,0.3785700798034668,0.38025403022766113,0.002244554692879319,0.03258553519845009,0.32794642448425293,-0.13276812434196472,0.0010091407457366586,-0.12058794498443604,0.1391848772764206,0.0016839394811540842,0.02544829249382019,0.059782594442367554,3.2883388485061005e-05,-0.03954638913273811,0.02544829249382019,0.059782594442367554,0.20517630875110626,-0.017540350556373596,-0.06858330219984055,0.07060158252716064,0.3552999496459961,0.12059216946363449,0.06497363746166229,0.008184850215911865,0.16273552179336548,0.1085311770439148,0.033817678689956665,0.03359467536211014,0.44853436946868896
