source_path,label,is_on_screen,sample_index,f00,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_56_Pro.mp4,head_down_screen_center,1,18,1.243569016456604,1.272365689277649,0.5128925442695618,0.19588321447372437,0.1876714676618576,0.47409582138061523,0.5704028606414795,0.29179027676582336,0.28956881165504456,0.016854921355843544,0.011445723474025726,0.3672100007534027,-0.04254283756017685,0.022249344736337662,-0.20932045578956604,0.09630703181028366,0.002221470233052969,-0.02590417116880417,0.07040286064147949,0.19177734851837158,0.00821174681186676,0.030833637341856956,-0.00735496124252677,0.3698433041572571,0.2104996144771576,0.031698718667030334,0.0018013715744018555,0.1614343822002411,0.09478306770324707,0.02471935749053955
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_56_Pro.mp4,head_down_screen_center,1,19,1.2408298254013062,1.2675849199295044,0.516036331653595,0.20012260973453522,0.1894197016954422,0.4711695611476898,0.5729919672012329,0.2965189516544342,0.2916662395000458,0.021030452102422714,0.010666141286492348,0.3562663793563843,-0.043104156851768494,0.02208077535033226,-0.20590740442276,0.10182241350412369,0.004852712154388428,-0.028830429539084435,0.0729919821023941,0.1947711557149887,0.010702908039093018,0.030080381780862808,-0.009960908442735672,0.35902291536331177,0.20708796381950378,0.03168673440814018,0.002226799726486206,0.1598646640777588,0.09874480962753296,0.02683502435684204
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_56_Pro.mp4,head_down_screen_center,1,20,1.2533817291259766,1.2787688970565796,0.5200973749160767,0.2040911316871643,0.19300313293933868,0.4781464636325836,0.5654285550117493,0.3047398626804352,0.2989917993545532,0.022615689784288406,0.010025911033153534,0.37299054861068726,-0.04489582031965256,0.021787501871585846,-0.1981341689825058,0.08728207647800446,0.005748043302446604,-0.02185353823006153,0.06542854011058807,0.1985471397638321,0.011088008992373943,0.029306935146450996,0.007010628003627062,0.37581655383110046,0.1993284821510315,0.030133789405226707,0.0028326958417892456,0.16409654915332794,0.09249323606491089,0.02387404441833496
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_56_Pro.mp4,head_down_screen_center,1,21,1.262291669845581,1.2796905040740967,0.5173198580741882,0.19671814143657684,0.1870897114276886,0.4574417173862457,0.5461084246635437,0.28420957922935486,0.2839495539665222,0.020825333893299103,0.006844585761427879,0.38369321823120117,-0.033739157021045685,0.0017750876722857356,-0.21592043340206146,0.08866672217845917,0.00026003431412391365,-0.042558275163173676,0.04610844701528549,0.19190393388271332,0.00962842907756567,0.00690852664411068,-0.004889153875410557,0.3852345645427704,0.21592772006988525,0.008463543839752674,0.0024200379848480225,0.16335135698318481,0.09679961204528809,0.0214993953704834
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_56_Pro.mp4,head_down_screen_center,1,22,1.2639479637145996,1.272529125213623,0.5221238732337952,0.1963099092245102,0.18662910163402557,0.45538246631622314,0.5378245711326599,0.29844021797180176,0.2956044673919678,0.02183043397963047,0.0033831000328063965,0.3938196003437042,-0.02831295318901539,-0.0033964752219617367,-0.20297767221927643,0.08244214206933975,0.002835748950019479,-0.04461754485964775,0.0378245934844017,0.19146950542926788,0.00968080386519432,-0.0008591501973569393,0.013623119331896305,0.39485055208206177,0.2030060738325119,0.013650183565914631,0.003125324845314026,0.1646839827299118,0.09267276525497437,0.0195634663105011
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_down_eyes_screen_center\videos\WIN_20260709_22_44_56_Pro.mp4,head_down_screen_center,1,23,1.2624105215072632,1.2780637741088867,0.5156210064888,0.1989770531654358,0.18226443231105804,0.4608350992202759,0.539950966835022,0.29210737347602844,0.2842124402523041,0.023696355521678925,0.006161528639495373,0.38841572403907776,-0.030399901792407036,0.0003930318052880466,-0.21184009313583374,0.07911587506532669,0.007894930429756641,-0.03916490823030472,0.03995097056031227,0.19062073528766632,0.016712628304958344,0.005014178343117237,0.0017885594861581922,0.389652281999588,0.2118404507637024,0.005323619581758976,0.0022026747465133667,0.16471801698207855,0.09501034021377563,0.02068844437599182
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_left_eyes_offscreen_left\images\WIN_20260709_22_11_34_Pro.jpg,offscreen_left,0,0,1.1253312826156616,0.5594397783279419,0.8581468462944031,0.21724575757980347,0.1577606201171875,0.48279961943626404,0.5383979082107544,0.4869251251220703,0.48243966698646545,0.03643094375729561,-0.33588629961013794,-0.03808983415365219,0.20899878442287445,0.010598777793347836,-0.015317611396312714,0.055598318576812744,0.004485464654862881,-0.017200380563735962,0.038397934287786484,0.18750318884849548,0.05948513373732567,-0.24131594598293304,-0.03626701980829239,0.397430419921875,0.018626950681209564,0.24402597546577454,0.03866490721702576,0.07125894725322723,0.1907404363155365,0.083011195063591
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_left_eyes_offscreen_left\images\WIN_20260709_22_11_37_Pro.jpg,offscreen_left,0,0,1.2292526960372925,0.630717396736145,0.9236595630645752,0.2316516935825348,0.1555052101612091,0.5436975955963135,0.6009540557861328,0.44853246212005615,0.44639700651168823,0.043677400797605515,-0.32179832458496094,-0.011320025660097599,0.20859798789024353,0.07232581079006195,-0.052535273134708405,0.057256463915109634,0.0021354639902710915,0.043697576969861984,0.10095404088497162,0.19357845187187195,0.07614649087190628,-0.16902293264865875,-0.05876128748059273,0.38366055488586426,0.0893922671675682,0.17894591391086578,0.04364541172981262,0.07685248553752899,0.18520092964172363,0.08041298389434814
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_left_eyes_offscreen_left\images\WIN_20260709_22_11_38_Pro.jpg,offscreen_left,0,0,1.4393348693847656,0.7792213559150696,1.0215123891830444,0.2534397840499878,0.17832861840724945,0.6040177345275879,0.6577371954917908,0.4456413984298706,0.43032389879226685,0.0533057302236557,-0.29754191637039185,0.042002078145742416,0.27608734369277954,0.13087747991085052,-0.06201734393835068,0.053719453513622284,0.015317502431571484,0.10401774942874908,0.15773719549179077,0.21588420867919922,0.07511118054389954,-0.09227896481752396,-0.038916200399398804,0.40806812047958374,0.1448277086019516,0.10014927387237549,0.047836899757385254,0.08725722134113312,0.1754540503025055,0.07373334467411041
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_left_eyes_offscreen_left\images\WIN_20260709_22_11_39_Pro.jpg,offscreen_left,0,0,1.541195034980774,0.8412612080574036,1.0952458381652832,0.2737789452075958,0.20156961679458618,0.7225466370582581,0.7721378207206726,0.5225247144699097,0.48835641145706177,0.025603145360946655,-0.2937866151332855,0.06016415357589722,0.2996003329753876,0.24734222888946533,0.00544056948274374,0.04959116131067276,0.0341683030128479,0.22254665195941925,0.2721378207206726,0.237674281001091,0.07220930606126785,0.027002254500985146,0.038530852645635605,0.4238993525505066,0.24740205705165863,0.047050487250089645,0.051944881677627563,0.08986376225948334,0.17236346006393433,0.07056021690368652
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_left_eyes_offscreen_left\images\WIN_20260709_22_11_40_Pro.jpg,offscreen_left,0,0,1.772297739982605,1.042907476425171,1.2566934823989868,0.2893524169921875,0.20225876569747925,0.77806156873703,1.0480107069015503,0.5284460783004761,0.5093173384666443,0.024784645065665245,-0.25908952951431274,0.08251041173934937,0.29141196608543396,0.4130361080169678,0.01888170652091503,0.2699490785598755,0.019128765910863876,0.27806156873703003,0.5480106472969055,0.24580559134483337,0.08709365129470825,0.21871896088123322,0.06426243484020233,0.398567795753479,0.4134674668312073,0.2279641330242157,0.05835124850273132,0.09316055476665497,0.16826289892196655,0.06676886975765228
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_left_eyes_offscreen_left\images\WIN_20260709_22_11_41_Pro.jpg,offscreen_left,0,0,1.9566768407821655,1.1455574035644531,1.3665916919708252,0.3157029151916504,0.22136268019676208,0.8497346043586731,1.0727647542953491,0.5990316271781921,0.5568675398826599,0.033682264387607574,-0.2614629566669464,0.10674167424440384,0.4277747571468353,0.4612496495246887,0.07794957607984543,0.22303014993667603,0.042164064943790436,0.3497345745563507,0.5727647542953491,0.26853278279304504,0.0943402424454689,0.2651524245738983,0.1366574913263321,0.5125893950462341,0.467789888381958,0.2982969880104065,0.05915474891662598,0.09777876734733582,0.16859924793243408,0.06337510049343109
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_left_eyes_offscreen_left\images\WIN_20260709_22_11_42_Pro (2).jpg,offscreen_left,0,0,2.4697742462158203,1.644224762916565,1.6289668083190918,0.3707411587238312,0.26976925134658813,0.8590943813323975,1.4884141683578491,0.5317873954772949,0.5638179779052734,0.10394613444805145,-0.20066840946674347,0.13213948905467987,0.46803098917007446,0.6737542748451233,0.047802701592445374,0.6293197870254517,0.03203059732913971,0.35909441113471985,0.9884141683578491,0.32025521993637085,0.10097192227840424,0.5232530236244202,0.12047941982746124,0.5261004567146301,0.675447940826416,0.5369440913200378,0.05529719591140747,0.09719724953174591,0.15943798422813416,0.05656193196773529
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_left_eyes_offscreen_left\images\WIN_20260709_22_11_42_Pro.jpg,offscreen_left,0,0,2.4082067012786865,1.5666512250900269,1.6215169429779053,0.35277125239372253,0.245806023478508,0.9033039808273315,1.2272086143493652,0.5857952833175659,0.5923528075218201,0.047335755079984665,-0.21171967685222626,0.14156171679496765,0.48760947585105896,0.5652562975883484,0.089074045419693,0.3239046633243561,0.006557513028383255,0.40330398082733154,0.7272086143493652,0.29928863048553467,0.10696521401405334,0.406466543674469,0.16693298518657684,0.5501163005828857,0.5722314715385437,0.43941059708595276,0.06055465340614319,0.1039915531873703,0.16684195399284363,0.058099716901779175
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_left_eyes_offscreen_left\images\WIN_20260709_22_11_46_Pro.jpg,offscreen_left,0,0,1.305973768234253,0.44858771562576294,2.4893510341644287,0.1584509164094925,0.09510459750890732,0.7718059420585632,-0.15771597623825073,1.1377055644989014,-0.4548323452472687,0.8307328224182129,-0.48866117000579834,-0.039935749024152756,1.2794532775878906,-0.19295501708984375,-0.15856337547302246,0.929521918296814,1.5925378799438477,0.27180594205856323,-0.6577159762382507,0.1267777532339096,0.06334632635116577,-0.5594508647918701,-0.18052802979946136,1.3701770305633545,0.24974782764911652,0.5878568291664124,0.052623629570007324,0.056536272168159485,0.1526813805103302,0.0663515031337738
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_left_eyes_offscreen_left\images\WIN_20260709_22_11_49_Pro.jpg,offscreen_left,0,0,1.3007158041000366,0.669975221157074,0.940301775932312,0.23845694959163666,0.17531172931194305,0.6800851225852966,0.7014707922935486,0.5203375220298767,0.4648553729057312,0.054627276957035065,-0.3200605809688568,0.013127399608492851,0.2683764398097992,0.1907779574394226,-0.007403547875583172,0.02138565294444561,0.05548214912414551,0.18008512258529663,0.2014707773923874,0.20688433945178986,0.0631452202796936,-0.0492674857378006,-0.00018347802688367665,0.41789594292640686,0.19092155992984772,0.04926782473921776,0.04284629225730896,0.08074739575386047,0.1785285770893097,0.07661585509777069
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_left_eyes_offscreen_left\images\WIN_20260709_22_11_51_Pro.jpg,offscreen_left,0,0,1.2383469343185425,0.6233915686607361,0.8950713276863098,0.26657041907310486,0.20061685144901276,0.3431873917579651,0.39953580498695374,0.39368686079978943,0.381174236536026,0.039943866431713104,-0.3303124010562897,0.0118778757750988,0.27899613976478577,-0.1286384016275406,-0.11256945133209229,0.05634842813014984,0.012512645684182644,-0.1568126231431961,-0.10046419501304626,0.2335936427116394,0.0659535601735115,-0.37637272477149963,-0.10603661835193634,0.4325346350669861,0.17093776166439056,0.39102452993392944,0.04119002819061279,0.0816514790058136,0.18283790349960327,0.07786211371421814
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_left_eyes_offscreen_left\images\WIN_20260709_22_11_53_Pro.jpg,offscreen_left,0,0,1.1852213144302368,0.5631926655769348,0.8563680648803711,0.23219385743141174,0.19079400599002838,0.2695229947566986,0.35546573996543884,0.42629876732826233,0.4190721809864044,0.023829080164432526,-0.3557673692703247,0.0022977960761636496,0.3221527338027954,-0.18750563263893127,-0.07731451839208603,0.08594277501106262,0.007226600777357817,-0.23047702014446259,-0.14453424513339996,0.21149392426013947,0.041399843990802765,-0.4543311595916748,-0.07605072855949402,0.47995635867118835,0.20281986892223358,0.46065229177474976,0.03802111744880676,0.07927024364471436,0.18416598439216614,0.0785449892282486
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_left_eyes_offscreen_left\images\WIN_20260709_22_11_55_Pro.jpg,offscreen_left,0,0,1.2638243436813354,0.6508715152740479,0.8820218443870544,0.25455284118652344,0.1844475269317627,0.6526874899864197,0.6918141841888428,0.48148053884506226,0.43846485018730164,0.06200492009520531,-0.3201306462287903,0.026490306481719017,0.3074079751968384,0.17225083708763123,-0.04002731293439865,0.039126697927713394,0.043015699833631516,0.15268748998641968,0.19181418418884277,0.21950018405914307,0.07010530680418015,-0.06784714758396149,-0.02545764483511448,0.4446178376674652,0.1768404245376587,0.07246603816747665,0.03939136862754822,0.08572308719158173,0.1819097399711609,0.07709679007530212
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_left_eyes_offscreen_left\images\WIN_20260709_22_11_56_Pro.jpg,offscreen_left,0,0,1.217771053314209,0.6008360981941223,0.8805364966392517,0.18547679483890533,0.13103161752223969,0.5210232734680176,0.5104873180389404,0.49627524614334106,0.4464244544506073,0.03414352610707283,-0.339234858751297,0.015696823596954346,0.2931819260120392,0.0157553032040596,-0.028650157153606415,0.01053592935204506,0.049850791692733765,0.02102326788008213,0.010487339459359646,0.1582542061805725,0.05444517359137535,-0.23867082595825195,-0.020016903057694435,0.4486449658870697,0.032696500420570374,0.2395087480545044,0.038609087467193604,0.07782797515392303,0.17897456884384155,0.07309010624885559
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_left_eyes_offscreen_left\images\WIN_20260709_22_11_58_Pro.jpg,offscreen_left,0,0,1.5731911659240723,0.8445059657096863,1.1128129959106445,0.23130081593990326,0.1632312536239624,0.7463394403457642,0.8617619872093201,0.5786488056182861,0.5575390458106995,0.009089396335184574,-0.3013963997364044,0.06556855142116547,0.34168586134910583,0.3040507435798645,0.06809394806623459,0.11542253941297531,0.02110975608229637,0.24633945524692535,0.36176198720932007,0.19726604223251343,0.06806955486536026,0.0780034214258194,0.10415665805339813,0.46031320095062256,0.31158247590065,0.130127415060997,0.050680845975875854,0.08824391663074493,0.16923940181732178,0.06778299808502197
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_left_eyes_offscreen_left\images\WIN_20260709_22_11_59_Pro.jpg,offscreen_left,0,0,1.5263937711715698,0.8248595595359802,1.0637282133102417,0.2867336571216583,0.19928060472011566,0.32658350467681885,0.3394187092781067,0.33734092116355896,0.3553050756454468,0.017446300014853477,-0.29836606979370117,0.06954919546842575,0.33152928948402405,-0.16699889302253723,-0.15367701649665833,0.012835229746997356,0.01796414889395237,-0.17341651022434235,-0.16058127582073212,0.2430071234703064,0.08745305985212326,-0.3907734453678131,-0.11542495340108871,0.45141008496284485,0.22694769501686096,0.40746384859085083,0.05042165517807007,0.09321323037147522,0.17628735303878784,0.07044818997383118
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_left_eyes_offscreen_left\images\WIN_20260709_22_12_00_Pro.jpg,offscreen_left,0,0,1.6628494262695312,0.9296358823776245,1.1137698888778687,0.269894003868103,0.18322265148162842,0.7160491347312927,0.8283370137214661,0.433101087808609,0.4270758330821991,0.0432954765856266,-0.2828226387500763,0.09911998361349106,0.39249125123023987,0.2721930742263794,-0.06991153210401535,0.11228787153959274,0.006025244481861591,0.21604913473129272,0.32833701372146606,0.22655832767486572,0.08667133748531342,0.06007609888911247,-0.015395542606711388,0.49382466077804565,0.2810279130935669,0.06201741844415665,0.050331443548202515,0.09895199537277222,0.17292457818984985,0.06621024012565613
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_left_eyes_offscreen_left\images\WIN_20260709_22_12_01_Pro.jpg,offscreen_left,0,0,1.6045736074447632,0.8500691652297974,1.122642993927002,0.26321956515312195,0.17928744852542877,0.8395261764526367,1.001392126083374,0.574346661567688,0.5802585482597351,0.012389089912176132,-0.30737850069999695,0.07840724289417267,0.39116182923316956,0.420459121465683,0.07730261981487274,0.1618659347295761,0.005911905784159899,0.33952614665031433,0.5013920664787292,0.22125351428985596,0.08393211662769318,0.18992523849010468,0.12042660266160965,0.5036236643791199,0.4275062084197998,0.22488699853420258,0.05213859677314758,0.09357798099517822,0.17479774355888367,0.06820765137672424
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_left_eyes_offscreen_left\images\WIN_20260709_22_12_04_Pro.jpg,offscreen_left,0,0,1.9609142541885376,1.1693660020828247,1.3102177381515503,0.3411204218864441,0.219596266746521,0.6164143681526184,0.8755741715431213,0.41979366540908813,0.4056144058704376,0.05412780120968819,-0.2528681755065918,0.12058104574680328,0.44178223609924316,0.24599428474903107,-0.08729596436023712,0.25915980339050293,0.014179243706166744,0.1164143830537796,0.3755742013454437,0.28035834431648254,0.1215241476893425,0.05634315311908722,-0.020976385101675987,0.5231191515922546,0.26102447509765625,0.06012120842933655,0.05563497543334961,0.10247065126895905,0.16632699966430664,0.06264984607696533
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_left_eyes_offscreen_left\images\WIN_20260709_22_12_05_Pro.jpg,offscreen_left,0,0,1.8581725358963013,1.0300319194793701,1.2508058547973633,0.2858344614505768,0.1973789781332016,0.6233764886856079,0.6884649991989136,0.3920632600784302,0.42980217933654785,0.018722115084528923,-0.2867319881916046,0.1469767838716507,0.5301751494407654,0.15592074394226074,-0.08906727284193039,0.06508854776620865,0.03773890435695648,0.12337646633386612,0.18846501410007477,0.2416067272424698,0.08845549821853638,-0.05912824347615242,-0.00823004450649023,0.6204056143760681,0.1795668601989746,0.05969826504588127,0.05363205075263977,0.10431835055351257,0.16728410124778748,0.05692136287689209
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_left_eyes_offscreen_left\images\WIN_20260709_22_12_07_Pro.jpg,offscreen_left,0,0,1.8850345611572266,1.0663232803344727,1.2566494941711426,0.2977866232395172,0.19441184401512146,0.9423523545265198,1.1038072109222412,0.6762589812278748,0.6075810194015503,0.019029956310987473,-0.27740153670310974,0.1293078511953354,0.5153084397315979,0.5230798125267029,0.14192001521587372,0.1614549160003662,0.06867795437574387,0.4423523247241974,0.603807270526886,0.24609923362731934,0.10337477177381516,0.3150286376476288,0.2130393236875534,0.5993453860282898,0.5419905781745911,0.380300909280777,0.05216917395591736,0.10214303433895111,0.1661815643310547,0.060167089104652405
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_left_eyes_offscreen_left\images\WIN_20260709_22_12_08_Pro.jpg,offscreen_left,0,0,2.01487135887146,1.2148200273513794,1.31523597240448,0.29451677203178406,0.19653140008449554,0.9085335731506348,1.1350206136703491,0.632037341594696,0.5719852447509766,0.04144712910056114,-0.24771758913993835,0.14750978350639343,0.47755688428878784,0.5217771530151367,0.1020112931728363,0.22648707032203674,0.060052111744880676,0.40853360295295715,0.6350206732749939,0.2455240786075592,0.09798535704612732,0.33598893880844116,0.18314167857170105,0.5578384399414062,0.5316556096076965,0.38266098499298096,0.0529932975769043,0.10334210097789764,0.16347596049308777,0.05625718832015991
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_left_eyes_offscreen_left\images\WIN_20260709_22_12_09_Pro.jpg,offscreen_left,0,0,1.7606521844863892,0.9350629448890686,1.2123175859451294,0.2076406031847,0.13749678432941437,0.636935293674469,0.6684213876724243,0.4584897458553314,0.3445822596549988,0.030020112171769142,-0.30625981092453003,0.12765704095363617,0.5157924890518188,0.15267834067344666,-0.0984639897942543,0.031486108899116516,0.11390747129917145,0.136935293674469,0.1684214025735855,0.1725686937570572,0.07014381885528564,-0.07701651006937027,-0.028252623975276947,0.6132971048355103,0.18167507648468018,0.08203507214784622,0.05257806181907654,0.09870398044586182,0.162103533744812,0.058553844690322876
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_left_eyes_offscreen_left\videos\WIN_20260709_22_12_15_Pro.mp4,offscreen_left,0,0,1.225048303604126,0.6103737950325012,0.9060807228088379,0.2184213101863861,0.14541475474834442,0.4893508851528168,0.5563693642616272,0.47264525294303894,0.46422842144966125,0.02249847911298275,-0.33489543199539185,-0.009073876775801182,0.25466591119766235,0.022860122844576836,-0.0315631665289402,0.06701845675706863,0.00841682218015194,-0.010649106465280056,0.056369349360466,0.18191803991794586,0.07300655543804169,-0.2283114641904831,-0.036553796380758286,0.42082300782203674,0.038972023874521255,0.23121917247772217,0.04045799374580383,0.0751056969165802,0.1845645308494568,0.0778820812702179
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_left_eyes_offscreen_left\videos\WIN_20260709_22_12_15_Pro.mp4,offscreen_left,0,1,1.2313467264175415,0.593097448348999,0.9261384606361389,0.2320491522550583,0.15882492065429688,0.4990902841091156,0.5549513101577759,0.45773032307624817,0.4590107500553131,0.06846073269844055,-0.3498321771621704,-0.019832603633403778,0.2597354054450989,0.02702079713344574,-0.04162947088479996,0.055861055850982666,0.0012804411817342043,-0.0009097295114770532,0.05495132505893707,0.19543702900409698,0.07322423905134201,-0.23535333573818207,-0.052537400275468826,0.4361632168292999,0.04962999373674393,0.24114595353603363,0.041981399059295654,0.07310760021209717,0.1804000735282898,0.07914680242538452
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_left_eyes_offscreen_left\videos\WIN_20260709_22_12_15_Pro.mp4,offscreen_left,0,2,1.3273802995681763,0.6813614368438721,0.9787193536758423,0.23195010423660278,0.1595189869403839,0.5569882988929749,0.6311587691307068,0.4564063847064972,0.48351889848709106,0.07540306448936462,-0.3216037154197693,0.023592978715896606,0.2504868805408478,0.09407353401184082,-0.03003736399114132,0.07417046278715134,0.027112502604722977,0.056988298892974854,0.1311587691307068,0.19573454558849335,0.07243111729621887,-0.14712925255298615,-0.017061226069927216,0.4083249270915985,0.09875258058309555,0.14811517298221588,0.04632994532585144,0.08041542768478394,0.17603278160095215,0.07316842675209045
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_left_eyes_offscreen_left\videos\WIN_20260709_22_12_15_Pro.mp4,offscreen_left,0,3,1.3576382398605347,0.7076639533042908,0.9923184514045715,0.24122406542301178,0.16836798191070557,0.5681878924369812,0.6416654586791992,0.4626712501049042,0.47890979051589966,0.07869526743888855,-0.31471148133277893,0.02873285673558712,0.25484657287597656,0.10492666065692902,-0.029209479689598083,0.07347756624221802,0.016238531097769737,0.06818787753582001,0.14166544377803802,0.20479603111743927,0.07285608351230621,-0.13110695779323578,-0.01340640801936388,0.40597495436668396,0.10891646891832352,0.13179060816764832,0.0468500554561615,0.08198195695877075,0.1754908561706543,0.07307168841362
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_left_eyes_offscreen_left\videos\WIN_20260709_22_12_15_Pro.mp4,offscreen_left,0,4,1.4336799383163452,0.7445699572563171,1.0468711853027344,0.25351715087890625,0.17845548689365387,0.599245011806488,0.682112991809845,0.4540106952190399,0.46426263451576233,0.08489987254142761,-0.3163594603538513,0.03786024823784828,0.28267866373062134,0.1406789869070053,-0.04086335003376007,0.08286797255277634,0.010251936502754688,0.09924499690532684,0.18211297690868378,0.21598632633686066,0.07506167888641357,-0.09659060835838318,-0.02004021219909191,0.4259388744831085,0.14649365842342377,0.09864763170480728,0.04955911636352539,0.08329635858535767,0.17462337017059326,0.07156981527805328
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_left_eyes_offscreen_left\videos\WIN_20260709_22_12_15_Pro.mp4,offscreen_left,0,5,1.5019643306732178,0.7843922972679138,1.0825579166412354,0.26256638765335083,0.18436503410339355,0.6012077927589417,0.7016965746879578,0.44905900955200195,0.45674067735671997,0.07967543601989746,-0.313849538564682,0.054236724972724915,0.3205995559692383,0.1514521986246109,-0.04710015654563904,0.10048877447843552,0.0076816934160888195,0.10120780766010284,0.20169658958911896,0.2234657108783722,0.07820136100053787,-0.0839349702000618,-0.017269957810640335,0.45191508531570435,0.15860703587532043,0.08569323271512985,0.05075612664222717,0.08611559867858887,0.1691979467868805,0.0692613273859024
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_left_eyes_offscreen_left\videos\WIN_20260709_22_12_15_Pro.mp4,offscreen_left,0,6,1.4816490411758423,0.7515386343002319,1.0880811214447021,0.2581767439842224,0.17773589491844177,0.6426729559898376,0.7768484950065613,0.4798564612865448,0.503737211227417,0.034183792769908905,-0.32693639397621155,0.04078664258122444,0.32141542434692383,0.20976071059703827,-0.008203158155083656,0.13417553901672363,0.02388078346848488,0.14267294108867645,0.2768484652042389,0.2179563194513321,0.08044085651636124,-0.03544159233570099,0.014229496009647846,0.46028125286102295,0.20992104709148407,0.038191426545381546,0.051795512437820435,0.08399499952793121,0.17129701375961304,0.07132503390312195
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_left_eyes_offscreen_left\videos\WIN_20260709_22_12_15_Pro.mp4,offscreen_left,0,7,1.5490295886993408,0.8116198182106018,1.108667016029358,0.2678057551383972,0.18285129964351654,0.6741580367088318,0.7823536396026611,0.48345720767974854,0.5064237713813782,0.0364014096558094,-0.3123758137226105,0.06717778742313385,0.34767624735832214,0.22825585305690765,-0.005059521645307541,0.10819558799266815,0.022966545075178146,0.17415806651115417,0.28235363960266113,0.22532853484153748,0.08495444804430008,-0.006025997921824455,0.03188826143741608,0.4721972644329071,0.2283119261264801,0.03245264291763306,0.05185452103614807,0.08839718997478485,0.1663416624069214,0.06745727360248566
D:\Lenovo\certora\data\proctoring\raw\self_collection_v2\05_head_eye_decoupling\head_left_eyes_offscreen_left\videos\WIN_20260709_22_12_15_Pro.mp4,offscreen_left,0,8,1.6280531883239746,0.8767206072807312,1.1608721017837524,0.2692067623138428,0.19189433753490448,0.7141647338867188,0.8760172128677368,0.5246893167495728,0.5358153581619263,0.03624767065048218,-0.29996025562286377,0.08081472665071487,0.3540515899658203,0.2950909733772278,0.030252359807491302,0.16185247898101807,0.011126050725579262,0.21416473388671875,0.3760172128677368,0.23055055737495422,0.0773124247789383,0.07012078166007996,0.07470045983791351,0.4710198640823364,0.296637624502182,0.102455273270607,0.054074257612228394,0.09045973420143127,0.16364368796348572,0.0652865469455719
